Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
294523,Vistara,UK-828,Chennai,Early_Morning,one,Night,Bangalore,Business,13.92,23,44144
148685,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Economy,7.42,9,16359
91091,Vistara,UK-893,Bangalore,Evening,one,Evening,Delhi,Economy,24.0,36,3811
134451,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Economy,14.75,43,5102
102698,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.0,49,6568
91908,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,9.33,39,7669
39302,Indigo,6E-6187,Delhi,Afternoon,one,Night,Chennai,Economy,6.42,27,5525
77254,Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,25.0,49,4173
264769,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.33,13,59108
110500,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Economy,26.08,9,12544
186027,AirAsia,I5-1727,Chennai,Afternoon,one,Late_Night,Delhi,Economy,13.08,40,2477
94932,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,9.33,7,11205
216544,Air_India,AI-678,Delhi,Morning,one,Night,Kolkata,Business,14.67,12,53209
233097,Air_India,AI-806,Mumbai,Early_Morning,one,Late_Night,Bangalore,Business,16.17,37,54608
282914,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Business,7.0,48,56702
41783,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,42,2343
253942,Vistara,UK-852,Bangalore,Morning,one,Morning,Kolkata,Business,24.17,19,51817
127230,Indigo,6E-854,Kolkata,Morning,zero,Morning,Delhi,Economy,2.33,48,4389
5714,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,29,6181
142784,Indigo,6E-7561,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,5.25,4,14364
20053,AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,49,4499
270166,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,26.25,48,52287
269901,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,8.0,43,81138
100386,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.58,37,2150
114760,Air_India,AI-501,Bangalore,Afternoon,one,Night,Hyderabad,Economy,10.25,43,6200
286346,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Business,12.5,24,51595
218184,Air_India,AI-429,Delhi,Morning,one,Afternoon,Kolkata,Business,28.08,36,47545
131447,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.5,26,6067
151173,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Economy,15.25,34,7141
142591,Air_India,AI-676,Kolkata,Morning,one,Evening,Hyderabad,Economy,33.67,2,15165
42592,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.5,47,2050
236920,Vistara,UK-613,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Business,7.33,36,66671
98932,Air_India,AI-9517,Bangalore,Evening,one,Morning,Mumbai,Economy,14.83,29,3709
80985,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,Economy,13.75,28,4348
245938,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Business,13.67,16,42521
214055,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14.0,27,52522
91433,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,6.83,37,4704
167717,Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,13.0,23,6461
89948,Air_India,AI-9547,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.67,30,6072
104193,SpiceJet,SG-517,Bangalore,Evening,zero,Evening,Kolkata,Economy,2.5,13,5177
190555,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.92,25,4413
150512,SpiceJet,SG-516,Kolkata,Early_Morning,one,Early_Morning,Chennai,Economy,25.75,28,5152
70505,Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,Economy,5.58,3,7584
5974,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,31,2410
153000,SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Delhi,Economy,26.83,7,6448
296308,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Business,11.5,10,84464
173262,Vistara,UK-890,Hyderabad,Evening,one,Evening,Kolkata,Economy,24.42,24,5960
203647,Indigo,6E-6137,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.25,14,4585
249835,Vistara,UK-820,Bangalore,Evening,one,Morning,Mumbai,Business,15.92,15,69244
36014,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,7,11520
175491,SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Kolkata,Economy,25.0,42,8757
111218,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,11.92,15,11383
197346,Air_India,AI-539,Chennai,Evening,one,Afternoon,Bangalore,Economy,19.5,44,6308
134968,GO_FIRST,G8-512,Kolkata,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.83,46,4499
261243,Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Business,14.17,49,44280
77331,Vistara,UK-944,Mumbai,Afternoon,one,Night,Chennai,Economy,8.08,1,14074
28147,Air_India,AI-415,Delhi,Evening,one,Afternoon,Kolkata,Economy,19.42,46,4426
172413,SpiceJet,SG-731,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,13.5,17,7381
92038,Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,Economy,3.0,40,4071
142326,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Economy,14.25,48,8111
51493,Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Economy,27.5,43,4914
3174,AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,18,2409
70393,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Economy,15.5,2,7584
161251,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,9.75,21,5060
49201,GO_FIRST,G8-371,Mumbai,Evening,one,Late_Night,Delhi,Economy,9.83,32,5805
211598,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Business,2.0,46,42424
74661,Indigo,6E-6818,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.33,32,2901
240832,Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,Business,14.17,40,60365
185678,Indigo,6E-2752,Chennai,Evening,zero,Night,Delhi,Economy,2.75,37,18038
199691,AirAsia,I5-821,Chennai,Night,one,Morning,Kolkata,Economy,10.42,21,2361
292534,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,14.33,35,64113
79692,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Chennai,Economy,10.33,19,4348
119837,Air_India,AI-676,Kolkata,Morning,one,Night,Delhi,Economy,14.08,2,13524
24008,Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,Economy,7.08,23,6840
174557,GO_FIRST,G8-426,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,9.67,35,5754
174878,Air_India,AI-525,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,2.08,38,2080
19152,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,45,4496
64450,GO_FIRST,G8-2508,Mumbai,Night,one,Early_Morning,Kolkata,Economy,8.25,18,5817
190438,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.42,24,5092
245464,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Delhi,Business,5.0,10,50473
298686,Vistara,UK-834,Chennai,Evening,one,Afternoon,Hyderabad,Business,19.42,18,51457
112386,Indigo,6E-638,Bangalore,Evening,zero,Night,Hyderabad,Economy,1.08,25,1714
112711,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Economy,25.5,27,5780
159116,GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.25,7,4452
117588,GO_FIRST,G8-7547,Bangalore,Morning,one,Night,Chennai,Economy,12.33,26,4687
223845,Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Business,15.58,32,60232
38134,AirAsia,I5-550,Delhi,Evening,one,Night,Chennai,Economy,6.42,21,1998
245916,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.67,16,32923
94081,Vistara,UK-820,Bangalore,Evening,one,Evening,Mumbai,Economy,22.67,1,13258
156006,GO_FIRST,G8-515,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,30,6132
120282,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.5,6,14889
41967,Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,43,3936
199816,Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,6.75,22,4477
160687,Indigo,6E-7156,Hyderabad,Afternoon,one,Evening,Mumbai,Economy,4.75,18,3149
100649,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,15.25,38,6158
88873,Air_India,AI-523,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.75,25,4817
53139,Indigo,6E-5312,Mumbai,Morning,one,Evening,Bangalore,Economy,8.83,3,13781
80357,AirAsia,I5-942,Mumbai,Afternoon,one,Evening,Chennai,Economy,4.33,24,1890
50202,Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.5,37,4578
185307,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Economy,16.17,35,5206
19063,AirAsia,I5-775,Delhi,Afternoon,one,Night,Bangalore,Economy,11.67,45,3090
50396,Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.5,38,4158
55513,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.58,17,6450
9956,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,49,6181
241255,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Business,21.92,46,58125
64716,AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Late_Night,Kolkata,Economy,12.5,20,3622
7162,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,36,5227
263658,Air_India,AI-743,Kolkata,Morning,one,Morning,Delhi,Business,26.08,44,41652
68666,SpiceJet,SG-163,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,25.33,40,20470
170947,Indigo,6E-905,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,5.17,4,11231
134288,Air_India,AI-770,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.33,42,5102
128580,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,9,19404
283272,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Business,17.67,8,51707
142458,Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Bangalore,Economy,9.0,49,7763
211689,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Business,8.25,47,41281
138806,Indigo,6E-6021,Kolkata,Afternoon,one,Night,Bangalore,Economy,8.92,25,5166
295942,Air_India,AI-539,Chennai,Evening,one,Afternoon,Kolkata,Business,21.5,2,60426
132278,GO_FIRST,G8-7562,Kolkata,Afternoon,zero,Afternoon,Mumbai,Economy,2.83,31,4499
75012,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.17,34,4099
162384,Vistara,UK-898,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,8.83,28,7890
174785,Air_India,AI-698,Hyderabad,Night,one,Morning,Kolkata,Economy,10.58,37,5100
35548,Indigo,6E-2005,Delhi,Morning,one,Night,Chennai,Economy,10.42,3,9242
117481,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Economy,12.92,25,4672
128374,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,18.58,8,10604
219181,Vistara,UK-673,Delhi,Afternoon,two_or_more,Afternoon,Hyderabad,Business,22.92,2,72731
287880,Air_India,AI-672,Chennai,Afternoon,one,Morning,Delhi,Business,18.25,7,45185
74830,Vistara,UK-851,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,26.08,33,3334
106951,GO_FIRST,G8-7547,Bangalore,Morning,one,Evening,Kolkata,Economy,7.5,31,6186
265251,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.17,20,50271
168628,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,7.0,31,6776
215738,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Business,8.92,48,57017
157318,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Economy,16.42,40,5656
206060,Air_India,AI-440,Chennai,Early_Morning,one,Night,Hyderabad,Economy,17.42,42,3979
66407,AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Late_Night,Kolkata,Economy,12.5,29,2836
281309,Air_India,AI-543,Hyderabad,Morning,one,Late_Night,Bangalore,Business,12.83,20,56590
249117,Vistara,UK-820,Bangalore,Evening,one,Morning,Mumbai,Business,15.92,7,69244
172009,Indigo,6E-283,Hyderabad,Evening,zero,Evening,Kolkata,Economy,2.0,14,5755
112437,Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,12.83,25,5322
238366,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Business,19.08,7,58125
162434,Air_India,AI-9518,Hyderabad,Night,one,Morning,Mumbai,Economy,11.83,29,3844
232835,Air_India,AI-660,Mumbai,Evening,one,Evening,Bangalore,Business,22.25,34,54608
54300,Indigo,6E-5316,Mumbai,Late_Night,zero,Late_Night,Bangalore,Economy,1.58,11,5103
287216,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,41,51707
268226,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Business,11.67,17,60978
183321,Air_India,AI-538,Chennai,Night,zero,Night,Delhi,Economy,2.83,23,3531
248481,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,16.58,47,57081
169492,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,19.92,39,5441
158209,Indigo,6E-982,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.75,47,2276
103835,Indigo,6E-524,Bangalore,Morning,one,Evening,Kolkata,Economy,7.92,10,12581
249964,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,8.83,17,54684
50119,GO_FIRST,G8-322,Mumbai,Night,zero,Night,Delhi,Economy,2.25,37,2339
100861,Vistara,UK-816,Bangalore,Morning,one,Evening,Mumbai,Economy,6.17,39,6568
81296,Vistara,UK-902,Mumbai,Afternoon,one,Night,Chennai,Economy,7.0,30,4663
82475,Vistara,UK-910,Mumbai,Evening,one,Morning,Chennai,Economy,16.33,38,4683
80601,Air_India,AI-687,Mumbai,Afternoon,one,Afternoon,Chennai,Economy,20.67,25,4732
189048,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,6.92,14,11069
243518,Air_India,AI-660,Mumbai,Evening,one,Morning,Chennai,Business,14.92,30,49613
69706,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Economy,10.42,46,5949
11244,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,8,10680
63787,GO_FIRST,G8-7538,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,15.5,15,7412
284951,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Business,17.67,41,51707
29368,Indigo,6E-369,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.08,7,8895
224524,Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,43,45257
293889,Vistara,UK-836,Chennai,Morning,one,Evening,Bangalore,Business,8.08,11,60260
16554,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,11.17,33,4496
41486,Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Economy,7.08,40,4979
152728,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,10.5,4,10018
290521,Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Business,26.92,5,49553
143519,Indigo,6E-2474,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,6.42,11,11949
91656,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,5.0,38,5906
62448,Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,Economy,7.67,7,12557
175302,Air_India,AI-698,Hyderabad,Night,one,Afternoon,Kolkata,Economy,13.92,41,4758
260194,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Business,16.42,29,44280
177867,Indigo,6E-6216,Hyderabad,Night,zero,Night,Chennai,Economy,1.25,21,1788
114904,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,30.25,44,9500
122154,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Evening,Delhi,Economy,13.67,18,6324
262925,Vistara,UK-738,Kolkata,Evening,zero,Night,Delhi,Business,2.42,31,28510
169872,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,13.58,42,6314
243877,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Chennai,Business,16.5,35,49613
34203,Indigo,6E-2478,Delhi,Night,zero,Late_Night,Hyderabad,Economy,2.17,42,2098
45207,SpiceJet,SG-1062,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,14,5943
273902,Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Business,19.92,30,73903
88728,Indigo,6E-426,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.0,25,3288
36773,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Economy,29.5,12,19123
165133,Air_India,AI-543,Hyderabad,Morning,one,Morning,Mumbai,Economy,25.5,46,4363
49302,Indigo,6E-574,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,33,2738
175371,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.83,41,9501
84017,Vistara,UK-996,Mumbai,Evening,one,Night,Chennai,Economy,25.75,49,4663
127218,AirAsia,I5-830,Kolkata,Night,zero,Late_Night,Delhi,Economy,2.5,48,3999
261720,Vistara,UK-774,Kolkata,Night,one,Night,Delhi,Business,24.08,9,68303
244835,Vistara,UK-996,Mumbai,Evening,one,Morning,Chennai,Business,15.42,49,64173
144398,Air_India,AI-770,Kolkata,Night,one,Night,Hyderabad,Economy,24.08,19,5144
114133,Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.58,38,8634
114958,Indigo,6E-7204,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,7.08,45,3182
143933,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,14.0,15,8617
289682,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,7.5,38,45600
8562,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,43,2410
76605,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.25,44,5089
284668,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,21.5,36,51819
236204,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Kolkata,Business,27.58,27,49725
27511,GO_FIRST,G8-153,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,42,8011
267647,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,15.5,7,68415
245711,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Business,24.17,13,42521
71560,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,14.5,11,8568
69944,Vistara,UK-613,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,10.5,47,7768
71676,GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,14.67,12,4262
18586,Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.92,42,5421
211932,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Business,11.42,49,50969
55994,AirAsia,I5-330,Mumbai,Night,one,Morning,Bangalore,Economy,11.75,20,2074
119660,Vistara,UK-808,Bangalore,Early_Morning,one,Morning,Chennai,Economy,25.92,49,6161
270787,Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,Business,8.92,13,52063
231373,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Business,7.58,17,84820
190823,Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,6.75,27,3349
241889,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Chennai,Business,14.25,8,49613
224913,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,48,82553
142983,Air_India,AI-9929,Kolkata,Early_Morning,two_or_more,Night,Hyderabad,Economy,13.42,6,12321
192811,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Economy,14.92,41,4357
57633,Vistara,UK-986,Mumbai,Night,one,Morning,Bangalore,Economy,9.92,28,6450
52471,Indigo,6E-5381,Mumbai,Morning,one,Evening,Delhi,Economy,8.08,48,2339
205759,Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,39,1551
4625,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,24,6601
184436,SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,24.0,30,4048
111799,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,14.25,20,5322
222820,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Business,12.42,16,60232
200310,Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Economy,8.83,26,5937
173816,Air_India,AI-525,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,2.08,29,2080
28383,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.42,47,6821
71662,GO_FIRST,G8-325,Mumbai,Night,one,Morning,Hyderabad,Economy,9.67,12,4262
240106,Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.58,31,45693
111000,Vistara,UK-657,Bangalore,Morning,two_or_more,Evening,Hyderabad,Economy,8.42,13,16420
151108,Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Chennai,Economy,10.83,34,3015
16846,GO_FIRST,G8-231,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,34,6919
231177,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Business,11.42,15,66928
138739,Indigo,6E-6021,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,11.17,24,9907
199203,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.92,16,8394
253925,Air_India,AI-507,Bangalore,Early_Morning,one,Morning,Kolkata,Business,25.58,19,31432
28632,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Economy,2.08,49,4000
241778,Vistara,UK-950,Mumbai,Night,one,Night,Chennai,Business,22.33,6,61933
230991,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Business,6.92,13,66928
11090,SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.0,7,17439
182636,Air_India,AI-9894,Chennai,Morning,one,Night,Delhi,Economy,14.5,18,5911
190869,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,16.08,27,4672
135962,Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Bangalore,Economy,5.67,5,9907
164248,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,13.25,40,5060
262222,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,14.5,18,53743
71341,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,5.67,9,14133
155678,Indigo,6E-6277,Hyderabad,Afternoon,one,Evening,Delhi,Economy,5.25,28,4746
8984,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,45,2410
211767,Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Business,24.67,48,29776
61785,Indigo,6E-574,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,9.58,3,11714
134041,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,40,12125
51882,AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,45,3721
34231,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,5.5,42,3457
195769,Air_India,AI-538,Chennai,Night,one,Afternoon,Bangalore,Economy,16.17,26,6308
225083,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,7.08,2,85677
214834,Vistara,UK-955,Delhi,Evening,one,Morning,Bangalore,Business,15.08,36,57017
271005,Vistara,UK-774,Kolkata,Night,one,Afternoon,Hyderabad,Business,15.67,18,49207
260741,Vistara,UK-802,Bangalore,Evening,one,Morning,Chennai,Business,15.08,39,60396
21577,Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,10,15615
142594,Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,Economy,31.17,2,15619
35914,Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Chennai,Economy,16.83,6,11520
252274,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,7.92,43,54684
95962,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.67,13,9855
188107,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Economy,21.67,7,9141
128953,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.0,12,7958
176222,Indigo,6E-6358,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,2.08,48,9493
286105,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,19,41314
175556,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Kolkata,Economy,22.25,43,4789
54956,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.25,14,9779
281488,Air_India,AI-507,Hyderabad,Morning,one,Evening,Bangalore,Business,8.42,24,37546
99711,GO_FIRST,G8-285,Bangalore,Afternoon,one,Late_Night,Mumbai,Economy,9.58,33,4096
108086,AirAsia,I5-1562,Bangalore,Afternoon,one,Night,Kolkata,Economy,7.5,39,3393
44233,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,9,5943
110641,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.33,10,15930
134590,Indigo,6E-6172,Kolkata,Night,one,Early_Morning,Mumbai,Economy,8.33,44,3381
20358,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,9.67,3,5953
210597,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Business,11.42,37,50969
175689,Indigo,6E-2248,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.0,44,5557
156095,Air_India,AI-507,Hyderabad,Morning,one,Night,Delhi,Economy,15.25,31,5157
76633,AirAsia,I5-338,Mumbai,Night,one,Morning,Hyderabad,Economy,12.58,45,2105
135493,GO_FIRST,G8-789,Kolkata,Morning,one,Evening,Mumbai,Economy,8.75,49,5507
48757,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,7.75,30,6122
129533,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.5,15,10425
